"","armortype","ENPC","SD","Run","flexible","Delay","Scenario","group","bin","M","EE","uncert","designcost","armor2per","armor3per","LSCOOption","CRLCOOption","MESCDOption","TotalProb","Armor","LSCOOptionText","CRLCOOptionText","MESCDOptionText","TENPC"
"899",3,5.74617083144441,2.93534326650115,225,1,6,"6 Month Delay",155,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5746.17083144441
"900",4,5.68571697836119,1.96597509777403,225,1,6,"6 Month Delay",156,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5685.71697836119
"901",1,5.95348928583263,3.54224669389955,226,1,6,"6 Month Delay",157,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5953.48928583263
"902",2,5.849307229698,3.33728242770115,226,1,6,"6 Month Delay",158,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5849.307229698
"903",3,5.88161149756662,2.98603138134506,226,1,6,"6 Month Delay",159,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5881.61149756662
"904",4,5.7335667989977,2.01195793098178,226,1,6,"6 Month Delay",160,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5733.5667989977
"905",1,6.10182181911954,3.58689166841505,227,1,6,"6 Month Delay",161,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6101.82181911954
"906",2,5.97879899363696,3.36809694495738,227,1,6,"6 Month Delay",162,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5978.79899363696
"907",3,6.01500213065719,3.03630086313576,227,1,6,"6 Month Delay",163,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6015.00213065719
"908",4,5.79207965176712,2.07058953884235,227,1,6,"6 Month Delay",164,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5792.07965176712
"909",1,6.24101570101776,3.61734959317916,228,1,6,"6 Month Delay",165,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6241.01570101776
"910",2,6.1345986522627,3.42240791028539,228,1,6,"6 Month Delay",166,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6134.5986522627
"911",3,6.14047381125349,3.05942588103331,228,1,6,"6 Month Delay",167,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6140.4738112535
"912",4,5.83449040117376,2.10497067183526,228,1,6,"6 Month Delay",168,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5834.49040117376
"913",1,6.39664010492926,3.6569595844007,229,1,6,"6 Month Delay",169,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6396.64010492926
"914",2,6.25971028659463,3.45191397667475,229,1,6,"6 Month Delay",170,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6259.71028659463
"915",3,6.26992673651621,3.0827117958717,229,1,6,"6 Month Delay",171,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6269.92673651621
"916",4,5.88615539275714,2.14758754507489,229,1,6,"6 Month Delay",172,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5886.15539275714
"917",1,5.88594523641353,3.66179535054701,230,1,6,"6 Month Delay",173,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5885.94523641353
"918",2,5.7963567674821,3.46916754934999,230,1,6,"6 Month Delay",174,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5796.3567674821
"919",3,5.74858935372325,3.04488193886362,230,1,6,"6 Month Delay",175,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5748.58935372325
"920",4,5.71816505206752,2.04190190822436,230,1,6,"6 Month Delay",176,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5718.16505206752
"921",1,6.02314765390442,3.70077078992559,231,1,6,"6 Month Delay",177,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6023.14765390442
"922",2,5.93864406150349,3.5214465835517,231,1,6,"6 Month Delay",178,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5938.64406150349
"923",3,5.89868441403968,3.0993391215191,231,1,6,"6 Month Delay",179,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5898.68441403968
"924",4,5.77075832300711,2.08829534793506,231,1,6,"6 Month Delay",180,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5770.75832300711
"925",1,6.17975511232832,3.74341097653462,232,1,6,"6 Month Delay",181,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6179.75511232832
"926",2,6.06826644862771,3.55166242938216,232,1,6,"6 Month Delay",182,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6068.26644862771
"927",3,6.03412508016188,3.14081662855408,232,1,6,"6 Month Delay",183,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6034.12508016188
"928",4,5.81860814364361,2.12973116873445,232,1,6,"6 Month Delay",184,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5818.60814364361
"929",1,6.32808764561524,3.77680738985622,233,1,6,"6 Month Delay",185,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6328.08764561524
"930",2,6.19775821256667,3.57270437322243,233,1,6,"6 Month Delay",186,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6197.75821256667
"931",3,6.16751571325246,3.18225969704653,233,1,6,"6 Month Delay",187,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6167.51571325246
"932",4,5.87712099641304,2.18292651153051,233,1,6,"6 Month Delay",188,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5877.12099641304
"933",1,6.46728152751345,3.79746025145036,234,1,6,"6 Month Delay",189,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6467.28152751346
"934",2,6.35355787119241,3.61452362637632,234,1,6,"6 Month Delay",190,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6353.55787119241
"935",3,6.29298739384876,3.19835339993129,234,1,6,"6 Month Delay",191,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6292.98739384876
"936",4,5.91953174581967,2.21393644668204,234,1,6,"6 Month Delay",192,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5919.53174581967
"937",1,6.62290593142496,3.82601720749715,235,1,6,"6 Month Delay",193,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6622.90593142496
"938",2,6.47866950552434,3.63494443874006,235,1,6,"6 Month Delay",194,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6478.66950552434
"939",3,6.42244031911148,3.21449827466781,235,1,6,"6 Month Delay",195,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6422.44031911148
"940",4,5.97119673740306,2.25254458887991,235,1,6,"6 Month Delay",196,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5971.19673740305
"941",1,6.24207136871638,3.88972656806743,236,1,6,"6 Month Delay",197,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6242.07136871638
"942",2,6.15316969187455,3.72799339033685,236,1,6,"6 Month Delay",198,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6153.16969187455
"943",3,6.07125054483659,3.28801198113419,236,1,6,"6 Month Delay",199,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6071.25054483659
"944",4,5.85346839267181,2.18791821085997,236,1,6,"6 Month Delay",200,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5853.46839267181
"945",1,6.39867882714028,3.92158348670101,237,1,6,"6 Month Delay",201,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6398.67882714028
"946",2,6.28279207899877,3.74913783145294,237,1,6,"6 Month Delay",202,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6282.79207899877
"947",3,6.2066912109588,3.32010531063929,237,1,6,"6 Month Delay",203,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6206.6912109588
"948",4,5.90131821330832,2.22572401089549,237,1,6,"6 Month Delay",204,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5901.31821330832
"949",1,6.54701136042719,3.94525181074934,238,1,6,"6 Month Delay",205,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6547.01136042719
"950",2,6.41228384293773,3.76169919642723,238,1,6,"6 Month Delay",206,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6412.28384293773
"951",3,6.34008184404938,3.3524774337649,238,1,6,"6 Month Delay",207,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6340.08184404938
"952",4,5.95983106607774,2.27455061585049,238,1,6,"6 Month Delay",208,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5959.83106607774
"953",1,6.84182964623691,3.97618499616494,239,1,6,"6 Month Delay",209,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6841.82964623691
"954",2,6.6931951358954,3.80505558179486,239,1,6,"6 Month Delay",210,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6693.1951358954
"955",3,6.5950064499084,3.37006466071363,239,1,6,"6 Month Delay",211,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6595.0064499084
"956",4,6.05390680706776,2.33812016279596,239,1,6,"6 Month Delay",212,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6053.90680706776
"957",1,6.61861644005453,4.08165187412018,240,1,6,"6 Month Delay",213,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6618.61644005453
"958",2,6.47946795154306,3.89268122416643,240,1,6,"6 Month Delay",214,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6479.46795154306
"959",3,6.37689298538779,3.46498331067544,240,1,6,"6 Month Delay",215,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6376.89298538779
"960",4,5.99005319595279,2.32917159886907,240,1,6,"6 Month Delay",216,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5990.05319595279
"961",1,6.76694897334144,4.0964402225049,241,1,6,"6 Month Delay",217,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6766.94897334144
"962",2,6.60895971548202,3.89825250243427,241,1,6,"6 Month Delay",218,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6608.95971548202
"963",3,6.51028361847837,3.48951340840231,241,1,6,"6 Month Delay",219,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6510.28361847837
"964",4,6.04856604872221,2.37368661703427,241,1,6,"6 Month Delay",220,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6048.56604872221
"965",1,7.06176725915116,4.11049407497323,242,1,6,"6 Month Delay",221,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7061.76725915116
"966",2,6.88987100843969,3.92605803711338,242,1,6,"6 Month Delay",222,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6889.87100843969
"967",3,6.76520822433739,3.49401613931427,242,1,6,"6 Month Delay",223,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6765.20822433739
"968",4,6.14264178971223,2.43123759827729,242,1,6,"6 Month Delay",224,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6142.64178971223
"969",1,6.99708921300262,4.25636159529942,243,1,6,"6 Month Delay",225,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6997.08921300262
"970",2,6.82709359090397,4.03957252887363,243,1,6,"6 Month Delay",226,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6827.09359090397
"971",3,6.67071581175707,3.59708583570794,243,1,6,"6 Month Delay",227,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6670.71581175707
"972",4,6.13268587022901,2.47101594955008,243,1,6,"6 Month Delay",228,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6132.68587022901
"973",1,7.13628309490084,4.25285596450711,244,1,6,"6 Month Delay",229,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7136.28309490084
"974",2,6.98289324952972,4.05247956651213,244,1,6,"6 Month Delay",230,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6982.89324952972
"975",3,6.79618749235337,3.59380395236687,244,1,6,"6 Month Delay",231,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6796.18749235337
"976",4,6.17509661963564,2.49411040143321,244,1,6,"6 Month Delay",232,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6175.09661963564
"977",1,7.29190749881234,4.25396760690554,245,1,6,"6 Month Delay",233,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7291.90749881234
"978",2,7.10800488386165,4.0513134363601,245,1,6,"6 Month Delay",234,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7108.00488386165
"979",3,6.92564041761609,3.59007897630476,245,1,6,"6 Month Delay",235,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6925.64041761609
"980",4,6.22676161121903,2.52321601817111,245,1,6,"6 Month Delay",236,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6226.76161121903
"981",1,7.36195427838624,4.3485217074349,246,1,6,"6 Month Delay",237,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7361.95427838624
"982",2,7.20506676725176,4.17123439474081,246,1,6,"6 Month Delay",238,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7205.06676725176
"983",3,6.97035209021313,3.71536667519917,246,1,6,"6 Month Delay",239,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6970.35209021313
"984",4,6.25127068252637,2.56027316466742,246,1,6,"6 Month Delay",240,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6251.27068252637
"985",1,7.51757868229774,4.34152630698933,247,1,6,"6 Month Delay",241,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7517.57868229774
"986",2,7.33017840158369,4.16342980664179,247,1,6,"6 Month Delay",242,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7330.17840158369
"987",3,7.09980501547585,3.70568387699531,247,1,6,"6 Month Delay",243,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7099.80501547585
"988",4,6.30293567410975,2.58711406894138,247,1,6,"6 Month Delay",244,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6302.93567410975
"989",1,7.74029324565989,4.44957996594926,248,1,6,"6 Month Delay",245,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7740.29324565989
"990",2,7.51585912801518,4.24450361772982,248,1,6,"6 Month Delay",246,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7515.85912801517
"991",3,7.27795794293835,3.79349661076382,248,1,6,"6 Month Delay",247,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",7277.95794293835
"992",4,6.38419195491008,2.65776175115789,248,1,6,"6 Month Delay",248,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",6384.19195491008
"993",1,4,0,249,1,9,"9 Month Delay",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4000
"994",2,4.025,0,249,1,9,"9 Month Delay",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4025
"995",3,4.25,0,249,1,9,"9 Month Delay",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4250
"996",4,5,0,249,1,9,"9 Month Delay",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5000
"997",1,4.13890541562943,0.922658873965468,250,1,9,"9 Month Delay",5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4138.90541562943
"998",2,4.16242533416244,0.886397586765291,250,1,9,"9 Month Delay",6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4162.42533416244
"999",3,4.38457741877105,0.832122846334668,250,1,9,"9 Month Delay",7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4384.57741877105
"1000",4,5.0523079462341,0.5215442728308,250,1,9,"9 Month Delay",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5052.3079462341
"1001",1,4.30369843974604,1.3694037098582,251,1,9,"9 Month Delay",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4303.69843974604
"1002",2,4.29144032490028,1.21453594721408,251,1,9,"9 Month Delay",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4291.44032490028
"1003",3,4.5066641909062,1.12041107113555,251,1,9,"9 Month Delay",11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4506.6641909062
"1004",4,5.1071599041071,0.753141968254095,251,1,9,"9 Month Delay",12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5107.1599041071
"1005",1,4.46002658220603,1.64959618828988,252,1,9,"9 Month Delay",13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4460.02658220603
"1006",2,4.43730530658393,1.50048855976109,252,1,9,"9 Month Delay",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4437.30530658393
"1007",3,4.66161589247636,1.42947868781747,252,1,9,"9 Month Delay",15,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4661.61589247636
"1008",4,5.16860678302015,0.93700386530408,252,1,9,"9 Month Delay",16,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5168.60678302015
"1009",1,4.60963577097743,1.84844323357069,253,1,9,"9 Month Delay",17,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4609.63577097743
"1010",2,4.57532533093637,1.69365689410861,253,1,9,"9 Month Delay",18,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4575.32533093637
"1011",3,4.79675676603438,1.62018915510131,253,1,9,"9 Month Delay",19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4796.75676603438
"1012",4,5.21669895928342,1.05913024029416,253,1,9,"9 Month Delay",20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5216.69895928342
"1013",1,4.73973973876801,2.00749192058076,254,1,9,"9 Month Delay",21,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4739.73973876801
"1014",2,4.71326500883354,1.87067756211971,254,1,9,"9 Month Delay",22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4713.26500883354
"1015",3,4.93882945387454,1.81188642787064,254,1,9,"9 Month Delay",23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4938.82945387454
"1016",4,5.27302759858778,1.17866332264804,254,1,9,"9 Month Delay",24,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5273.02759858778
"1017",1,4.8769421562589,2.15210103096736,255,1,9,"9 Month Delay",25,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4876.9421562589
"1018",2,4.85630755526426,2.04329015492387,255,1,9,"9 Month Delay",26,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4856.30755526426
"1019",3,5.09354282818425,1.97657856764106,255,1,9,"9 Month Delay",27,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5093.54282818425
"1020",4,5.32562086952737,1.27580893462146,255,1,9,"9 Month Delay",28,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robust","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5325.62086952737
"1021",1,5.0335496146828,2.30391074290084,256,1,9,"9 Month Delay",29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Standard","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5033.5496146828
"1022",2,4.98747672075782,2.16311540796963,256,1,9,"9 Month Delay",30,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simple","LSCO =  NA","CRLCO =  NA","MESCD =  NA",4987.47672075782
"1023",3,5.23619981401374,2.10718321249885,256,1,9,"9 Month Delay",31,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Advanced","LSCO =  NA","CRLCO =  NA","MESCD =  NA",5236.19981401374
